env_name,seed,problem,n_candidates,method,selected_index,uses_truth,validation_gate_method,selected_true_return,regret_to_candidate_oracle,candidate_oracle_return,regret_to_full_pool_oracle,full_pool_oracle_return,selected_pred_mean,selected_pred_std,sample_over_mean,selected_action_ood_mass,selected_is_cem,calibration_beta
Reacher-v5,1,4,32,oracle,2,True,,-13.232298363828482,0.0,-13.232298363828482,6.651801150101856,-6.580497213726626,-16.500817083868526,1.9836473640314725,-0.08237094805977208,0.24285714285714285,0.0,1.7857898128367853
Reacher-v5,1,4,32,mean_bon,3,False,,-14.28209273108841,1.0497943672599277,-13.232298363828482,7.701595517361784,-6.580497213726626,-14.619184096366205,1.0731584922451898,0.2855428870231176,0.22857142857142856,0.0,1.7857898128367853
Reacher-v5,1,4,32,posterior_sample_bon,14,False,,-14.432717063627592,1.2004186997991102,-13.232298363828482,7.852219849900966,-6.580497213726626,-16.436462385986985,9.113857274244452,4.005191581336945,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,4,32,thompson_bon,14,False,,-14.432717063627592,1.2004186997991102,-13.232298363828482,7.852219849900966,-6.580497213726626,-16.436462385986985,9.113857274244452,4.005191581336945,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,4,32,ucb_bon,0,False,,-75.07327946492354,61.84098110109506,-13.232298363828482,68.49278225119691,-6.580497213726626,-3640.2143507983474,8602.234696247493,2944.675620910485,1.0,0.0,1.7857898128367853
Reacher-v5,1,4,32,pessimistic_bon,3,False,,-14.28209273108841,1.0497943672599277,-13.232298363828482,7.701595517361784,-6.580497213726626,-14.619184096366205,1.0731584922451898,0.2855428870231176,0.22857142857142856,0.0,1.7857898128367853
Reacher-v5,1,4,32,quantile_bon,3,False,,-14.28209273108841,1.0497943672599277,-13.232298363828482,7.701595517361784,-6.580497213726626,-14.619184096366205,1.0731584922451898,0.2855428870231176,0.22857142857142856,0.0,1.7857898128367853
Reacher-v5,1,4,32,calibrated_pessimistic_bon,3,False,,-14.28209273108841,1.0497943672599277,-13.232298363828482,7.701595517361784,-6.580497213726626,-14.619184096366205,1.0731584922451898,0.2855428870231176,0.22857142857142856,0.0,1.7857898128367853
Reacher-v5,1,4,32,validation_gated_bon,3,False,calibrated_pessimistic_bon,-14.28209273108841,1.0497943672599277,-13.232298363828482,7.701595517361784,-6.580497213726626,-14.619184096366205,1.0731584922451898,0.2855428870231176,0.22857142857142856,0.0,1.7857898128367853
Reacher-v5,1,4,32,cem_mean_mpc,-1,False,,-28.053747096236204,14.821448732407722,-13.232298363828482,21.473249882509577,-6.580497213726626,-26.12676288761765,0.5078299575712999,0.47200145596893606,0.5,1.0,1.7857898128367853
Reacher-v5,1,4,96,random,87,False,,-26.745487757975038,20.16499054424841,-6.580497213726626,20.16499054424841,-6.580497213726626,-1822.6052489566164,2351.4474951645507,1780.630496625283,0.6,0.0,1.7857898128367853
Reacher-v5,1,4,96,oracle,92,True,,-6.580497213726626,0.0,-6.580497213726626,0.0,-6.580497213726626,-5.727176764944905,0.44453022600871706,0.3252367927810109,0.0,0.0,1.7857898128367853
Reacher-v5,1,4,96,mean_bon,92,False,,-6.580497213726626,0.0,-6.580497213726626,0.0,-6.580497213726626,-5.727176764944905,0.44453022600871706,0.3252367927810109,0.0,0.0,1.7857898128367853
Reacher-v5,1,4,96,posterior_sample_bon,92,False,,-6.580497213726626,0.0,-6.580497213726626,0.0,-6.580497213726626,-5.727176764944905,0.44453022600871706,0.3252367927810109,0.0,0.0,1.7857898128367853
Reacher-v5,1,4,96,thompson_bon,92,False,,-6.580497213726626,0.0,-6.580497213726626,0.0,-6.580497213726626,-5.727176764944905,0.44453022600871706,0.3252367927810109,0.0,0.0,1.7857898128367853
Reacher-v5,1,4,96,ucb_bon,0,False,,-75.07327946492354,68.49278225119691,-6.580497213726626,68.49278225119691,-6.580497213726626,-3640.2143507983474,8602.234696247493,2944.675620910485,1.0,0.0,1.7857898128367853
Reacher-v5,1,4,96,pessimistic_bon,92,False,,-6.580497213726626,0.0,-6.580497213726626,0.0,-6.580497213726626,-5.727176764944905,0.44453022600871706,0.3252367927810109,0.0,0.0,1.7857898128367853
Reacher-v5,1,4,96,quantile_bon,92,False,,-6.580497213726626,0.0,-6.580497213726626,0.0,-6.580497213726626,-5.727176764944905,0.44453022600871706,0.3252367927810109,0.0,0.0,1.7857898128367853
Reacher-v5,1,4,96,calibrated_pessimistic_bon,92,False,,-6.580497213726626,0.0,-6.580497213726626,0.0,-6.580497213726626,-5.727176764944905,0.44453022600871706,0.3252367927810109,0.0,0.0,1.7857898128367853
Reacher-v5,1,4,96,validation_gated_bon,92,False,calibrated_pessimistic_bon,-6.580497213726626,0.0,-6.580497213726626,0.0,-6.580497213726626,-5.727176764944905,0.44453022600871706,0.3252367927810109,0.0,0.0,1.7857898128367853
Reacher-v5,1,4,96,cem_mean_mpc,-1,False,,-28.053747096236204,21.473249882509577,-6.580497213726626,21.473249882509577,-6.580497213726626,-26.12676288761765,0.5078299575712999,-0.1614179434406111,0.5,1.0,1.7857898128367853
Reacher-v5,1,5,8,random,1,False,,-15.74777734623221,2.986234033199395,-12.761543313032815,12.148899074598061,-3.5988782716341485,-15.101700195736573,2.3893575907483147,0.8380819089649254,0.24285714285714285,0.0,1.7857898128367853
Reacher-v5,1,5,8,oracle,3,True,,-12.761543313032815,0.0,-12.761543313032815,9.162665041398666,-3.5988782716341485,-14.931287867268559,0.663199442834132,0.44259473098385804,0.3142857142857143,0.0,1.7857898128367853
Reacher-v5,1,5,8,mean_bon,2,False,,-14.51030579538416,1.748762482351344,-12.761543313032815,10.91142752375001,-3.5988782716341485,-12.982809986033597,0.6999084868206054,-0.1105070551553613,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,5,8,posterior_sample_bon,2,False,,-14.51030579538416,1.748762482351344,-12.761543313032815,10.91142752375001,-3.5988782716341485,-12.982809986033597,0.6999084868206054,-0.1105070551553613,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,5,8,thompson_bon,2,False,,-14.51030579538416,1.748762482351344,-12.761543313032815,10.91142752375001,-3.5988782716341485,-12.982809986033597,0.6999084868206054,-0.1105070551553613,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,5,8,ucb_bon,4,False,,-74.128087166002,61.36654385296919,-12.761543313032815,70.52920889436786,-3.5988782716341485,-3429.337606331052,6081.134587031916,2577.3834820523016,1.0,0.0,1.7857898128367853
Reacher-v5,1,5,8,pessimistic_bon,2,False,,-14.51030579538416,1.748762482351344,-12.761543313032815,10.91142752375001,-3.5988782716341485,-12.982809986033597,0.6999084868206054,-0.1105070551553613,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,5,8,quantile_bon,2,False,,-14.51030579538416,1.748762482351344,-12.761543313032815,10.91142752375001,-3.5988782716341485,-12.982809986033597,0.6999084868206054,-0.1105070551553613,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,5,8,calibrated_pessimistic_bon,2,False,,-14.51030579538416,1.748762482351344,-12.761543313032815,10.91142752375001,-3.5988782716341485,-12.982809986033597,0.6999084868206054,-0.1105070551553613,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,5,8,validation_gated_bon,2,False,calibrated_pessimistic_bon,-14.51030579538416,1.748762482351344,-12.761543313032815,10.91142752375001,-3.5988782716341485,-12.982809986033597,0.6999084868206054,-0.1105070551553613,0.18571428571428572,0.0,1.7857898128367853
Reacher-v5,1,5,8,cem_mean_mpc,-1,False,,-21.296169931743055,8.53462661871024,-12.761543313032815,17.697291660108906,-3.5988782716341485,-22.140566000896015,0.7517443287817518,0.7373854646268896,0.32857142857142857,1.0,1.7857898128367853
Reacher-v5,1,5,32,random,13,False,,-11.504072722218151,7.905194450584002,-3.5988782716341485,7.905194450584002,-3.5988782716341485,-38.15846038689846,57.74870953142581,24.305560635400035,0.2,0.0,1.7857898128367853
Reacher-v5,1,5,32,oracle,11,True,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,32,mean_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,32,posterior_sample_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,32,thompson_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,32,ucb_bon,15,False,,-74.46145746274442,70.86257919111027,-3.5988782716341485,70.86257919111027,-3.5988782716341485,-3584.6692186089076,8505.838367409902,3267.111660382418,1.0,0.0,1.7857898128367853
Reacher-v5,1,5,32,pessimistic_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,32,quantile_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,32,calibrated_pessimistic_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,32,validation_gated_bon,11,False,calibrated_pessimistic_bon,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,32,cem_mean_mpc,-1,False,,-21.296169931743055,17.697291660108906,-3.5988782716341485,17.697291660108906,-3.5988782716341485,-22.140566000896015,0.7517443287817518,1.1341625600925624,0.32857142857142857,1.0,1.7857898128367853
Reacher-v5,1,5,96,random,9,False,,-15.802804608585264,12.203926336951115,-3.5988782716341485,12.203926336951115,-3.5988782716341485,-41.02565066666087,24.44093641134744,-21.0943537821776,0.32857142857142857,0.0,1.7857898128367853
Reacher-v5,1,5,96,oracle,11,True,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,96,mean_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,96,posterior_sample_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,96,thompson_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,96,ucb_bon,15,False,,-74.46145746274442,70.86257919111027,-3.5988782716341485,70.86257919111027,-3.5988782716341485,-3584.6692186089076,8505.838367409902,3267.111660382418,1.0,0.0,1.7857898128367853
Reacher-v5,1,5,96,pessimistic_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,96,quantile_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,96,calibrated_pessimistic_bon,11,False,,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,96,validation_gated_bon,11,False,calibrated_pessimistic_bon,-3.5988782716341485,0.0,-3.5988782716341485,0.0,-3.5988782716341485,-3.8101512855852824,0.2855321478849867,0.22315729536134388,0.0,0.0,1.7857898128367853
Reacher-v5,1,5,96,cem_mean_mpc,-1,False,,-21.296169931743055,17.697291660108906,-3.5988782716341485,17.697291660108906,-3.5988782716341485,-22.140566000896015,0.7517443287817518,0.7373854646268896,0.32857142857142857,1.0,1.7857898128367853
Reacher-v5,2,0,8,random,4,False,,-19.468226531674546,17.966448949696577,-1.5017775819779697,17.966448949696577,-1.5017775819779697,-100.60737983737391,172.04436812373797,78.81958822496026,0.4,0.0,2.5679182410581403
Reacher-v5,2,0,8,oracle,1,True,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,8,mean_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,8,posterior_sample_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,8,thompson_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,8,ucb_bon,4,False,,-19.468226531674546,17.966448949696577,-1.5017775819779697,17.966448949696577,-1.5017775819779697,-100.60737983737391,172.04436812373797,78.81958822496026,0.4,0.0,2.5679182410581403
Reacher-v5,2,0,8,pessimistic_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,8,quantile_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,8,calibrated_pessimistic_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,8,validation_gated_bon,1,False,calibrated_pessimistic_bon,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,8,cem_mean_mpc,-1,False,,-21.544032633525152,20.042255051547183,-1.5017775819779697,20.042255051547183,-1.5017775819779697,-21.547717062394078,0.7960096837173393,0.5967537073157025,0.35714285714285715,1.0,2.5679182410581403
Reacher-v5,2,0,32,random,14,False,,-10.411424697695091,8.90964711571712,-1.5017775819779697,8.90964711571712,-1.5017775819779697,-11.225993613772797,0.508197774229271,0.3810437340155115,0.11428571428571428,0.0,2.5679182410581403
Reacher-v5,2,0,32,oracle,1,True,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,32,mean_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,32,posterior_sample_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,32,thompson_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,32,ucb_bon,27,False,,-38.15448269515218,36.652705113174214,-1.5017775819779697,36.652705113174214,-1.5017775819779697,-2353.6509010793943,4297.547464735431,2039.9470605855495,0.6714285714285714,0.0,2.5679182410581403
Reacher-v5,2,0,32,pessimistic_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,32,quantile_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,32,calibrated_pessimistic_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,32,validation_gated_bon,1,False,calibrated_pessimistic_bon,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,32,cem_mean_mpc,-1,False,,-21.544032633525152,20.042255051547183,-1.5017775819779697,20.042255051547183,-1.5017775819779697,-21.547717062394078,0.7960096837173393,-1.5425249624474446,0.35714285714285715,1.0,2.5679182410581403
Reacher-v5,2,0,96,random,6,False,,-20.93655727799631,19.434779696018342,-1.5017775819779697,19.434779696018342,-1.5017775819779697,-22.14784771768533,3.271083048942735,-5.475152014801399,0.3142857142857143,0.0,2.5679182410581403
Reacher-v5,2,0,96,oracle,1,True,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,96,mean_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,96,posterior_sample_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,96,thompson_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,96,ucb_bon,37,False,,-34.60558494176574,33.10380735978777,-1.5017775819779697,33.10380735978777,-1.5017775819779697,-1383.6099955144116,3508.2787402958616,1348.3228984582547,0.6714285714285714,0.0,2.5679182410581403
Reacher-v5,2,0,96,pessimistic_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,96,quantile_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,96,calibrated_pessimistic_bon,1,False,,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,96,validation_gated_bon,1,False,calibrated_pessimistic_bon,-1.5017775819779697,0.0,-1.5017775819779697,0.0,-1.5017775819779697,-5.195777486670933,0.622304327409616,0.10183691926336813,0.0,0.0,2.5679182410581403
Reacher-v5,2,0,96,cem_mean_mpc,-1,False,,-21.544032633525152,20.042255051547183,-1.5017775819779697,20.042255051547183,-1.5017775819779697,-21.547717062394078,0.7960096837173393,0.5779884224767926,0.35714285714285715,1.0,2.5679182410581403
Reacher-v5,2,1,8,random,5,False,,-16.42672445982094,0.6090094110248199,-15.817715048796119,8.888893566541846,-7.537830893279093,-18.985598176050832,4.163124776813183,3.8793835467060482,0.24285714285714285,0.0,2.5679182410581403
Reacher-v5,2,1,8,oracle,2,True,,-15.817715048796119,0.0,-15.817715048796119,8.279884155517026,-7.537830893279093,-15.965918403573838,0.30294093948473333,-0.4183622992566072,0.2714285714285714,0.0,2.5679182410581403
Reacher-v5,2,1,8,mean_bon,4,False,,-16.43275641249729,0.615041363701172,-15.817715048796119,8.894925519218198,-7.537830893279093,-13.499722181612745,0.38521558011712165,0.2995461279691103,0.17142857142857143,0.0,2.5679182410581403
Reacher-v5,2,1,8,posterior_sample_bon,4,False,,-16.43275641249729,0.615041363701172,-15.817715048796119,8.894925519218198,-7.537830893279093,-13.499722181612745,0.38521558011712165,0.2995461279691103,0.17142857142857143,0.0,2.5679182410581403
Reacher-v5,2,1,8,thompson_bon,4,False,,-16.43275641249729,0.615041363701172,-15.817715048796119,8.894925519218198,-7.537830893279093,-13.499722181612745,0.38521558011712165,0.2995461279691103,0.17142857142857143,0.0,2.5679182410581403
Reacher-v5,2,1,8,ucb_bon,3,False,,-21.07186447809266,5.254149429296541,-15.817715048796119,13.534033584813567,-7.537830893279093,-1688.8432107071853,2904.7923617141446,-5984.406304845028,0.5142857142857142,0.0,2.5679182410581403
Reacher-v5,2,1,8,pessimistic_bon,4,False,,-16.43275641249729,0.615041363701172,-15.817715048796119,8.894925519218198,-7.537830893279093,-13.499722181612745,0.38521558011712165,0.2995461279691103,0.17142857142857143,0.0,2.5679182410581403
Reacher-v5,2,1,8,quantile_bon,4,False,,-16.43275641249729,0.615041363701172,-15.817715048796119,8.894925519218198,-7.537830893279093,-13.499722181612745,0.38521558011712165,0.2995461279691103,0.17142857142857143,0.0,2.5679182410581403
Reacher-v5,2,1,8,calibrated_pessimistic_bon,4,False,,-16.43275641249729,0.615041363701172,-15.817715048796119,8.894925519218198,-7.537830893279093,-13.499722181612745,0.38521558011712165,0.2995461279691103,0.17142857142857143,0.0,2.5679182410581403
Reacher-v5,2,1,8,validation_gated_bon,4,False,calibrated_pessimistic_bon,-16.43275641249729,0.615041363701172,-15.817715048796119,8.894925519218198,-7.537830893279093,-13.499722181612745,0.38521558011712165,0.2995461279691103,0.17142857142857143,0.0,2.5679182410581403
Reacher-v5,2,1,8,cem_mean_mpc,-1,False,,-24.691756267471273,8.874041218675154,-15.817715048796119,17.15392537419218,-7.537830893279093,-21.804465817363017,0.6152485056879179,-1.1438905031587296,0.3,1.0,2.5679182410581403
Reacher-v5,2,1,32,random,22,False,,-25.826676363506692,18.2888454702276,-7.537830893279093,18.2888454702276,-7.537830893279093,-28.750396374351975,7.071353748264728,-0.12794346199365592,0.6,0.0,2.5679182410581403
Reacher-v5,2,1,32,oracle,8,True,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,32,mean_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,32,posterior_sample_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,32,thompson_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,32,ucb_bon,3,False,,-21.07186447809266,13.534033584813567,-7.537830893279093,13.534033584813567,-7.537830893279093,-1688.8432107071853,2904.7923617141446,-5984.406304845028,0.5142857142857142,0.0,2.5679182410581403
Reacher-v5,2,1,32,pessimistic_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,32,quantile_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,32,calibrated_pessimistic_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,32,validation_gated_bon,8,False,calibrated_pessimistic_bon,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,32,cem_mean_mpc,-1,False,,-24.691756267471273,17.15392537419218,-7.537830893279093,17.15392537419218,-7.537830893279093,-21.804465817363017,0.6152485056879179,-0.4097099409772511,0.3,1.0,2.5679182410581403
Reacher-v5,2,1,96,random,64,False,,-28.595485483409046,21.057654590129953,-7.537830893279093,21.057654590129953,-7.537830893279093,-47.30748296683005,17.73625600532124,-2.5291704723627646,0.6142857142857143,0.0,2.5679182410581403
Reacher-v5,2,1,96,oracle,8,True,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,96,mean_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,96,posterior_sample_bon,58,False,,-14.546972542509769,7.009141649230676,-7.537830893279093,7.009141649230676,-7.537830893279093,-27.78179937277123,17.356035002477558,23.58190894115661,0.14285714285714285,0.0,2.5679182410581403
Reacher-v5,2,1,96,thompson_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,96,ucb_bon,69,False,,-73.59610987483579,66.0582789815567,-7.537830893279093,66.0582789815567,-7.537830893279093,-1711.9686773836936,3359.6665545751935,1614.7620845313254,1.0,0.0,2.5679182410581403
Reacher-v5,2,1,96,pessimistic_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,96,quantile_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,96,calibrated_pessimistic_bon,8,False,,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,96,validation_gated_bon,8,False,calibrated_pessimistic_bon,-7.537830893279093,0.0,-7.537830893279093,0.0,-7.537830893279093,-6.123745325697456,0.625751809598332,-0.8088101360249809,0.0,0.0,2.5679182410581403
Reacher-v5,2,1,96,cem_mean_mpc,-1,False,,-24.691756267471273,17.15392537419218,-7.537830893279093,17.15392537419218,-7.537830893279093,-21.804465817363017,0.6152485056879179,-0.29953628854824643,0.3,1.0,2.5679182410581403
Reacher-v5,2,2,8,random,1,False,,-29.703296959900417,18.472890632421148,-11.23040632747927,20.768009301302357,-8.93528765859806,-33.501584676950394,3.571826217216188,-3.320039749679893,0.6142857142857143,0.0,2.5679182410581403
